-122.31	48.964
-122.32	48.92
-103.31	48.909
-103.62	48.909
-102.79	48.894
-122.6	48.892
-122.48	48.891
-99.618	48.858
-95.768	48.848
-122.29	48.844
-104.21	48.829
-100.71	48.821
-100.53	48.821
-122.2	48.816
-102.24	48.807
-100.34	48.806
-100.06	48.806
-100.05	48.806
-97.447	48.804
-97.232	48.804
-99.263	48.796
-97.622	48.794
-105.42	48.792
-122.51	48.788
-122.5	48.784
-122.48	48.783
-122.48	48.776
-96.947	48.775
-122.49	48.775
-122.49	48.773
-122.46	48.771
-122.46	48.77
-104.52	48.766
-102.09	48.765
-101.69	48.764
-101.3	48.763
-122.48	48.762
-98.846	48.762
-98.365	48.761
-97.862	48.761
-122.49	48.76
-122.46	48.757
-122.46	48.757
-122.47	48.753
-122.48	48.751
-122.48	48.75
-122.48	48.749
-122.47	48.748
-122.48	48.748
-122.48	48.747
-122.47	48.745
-122.46	48.745
-122.48	48.744
-122.47	48.743
-122.47	48.732
-122.5	48.719
-122.47	48.714
-94.562	48.712
-96.178	48.7
-117.4	48.685
-100.04	48.676
-99.623	48.661
-118.73	48.641
-112.33	48.636
-99.254	48.631
-99.21	48.631
-98.84	48.631
-98.361	48.631
-98.84	48.63
-97.862	48.63
-118.07	48.606
-93.403	48.603
-93.402	48.602
-93.404	48.602
-97.622	48.601
-97.862	48.601
-97.448	48.601
-96.521	48.578
-102.78	48.576
-102.93	48.575
-103.32	48.575
-97.106	48.573
-122.88	48.573
-96.896	48.572
-97.448	48.572
-97.186	48.571
-97.177	48.571
-103.62	48.569
-101.96	48.558
-102.41	48.557
-93.439	48.556
-113.02	48.556
-93.374	48.556
-109.75	48.555
-117.9	48.547
-113.27	48.547
-102.41	48.546
-111.86	48.53
-112.96	48.529
-97.186	48.526
-93.575	48.523
-111.88	48.515
-122.22	48.51
-110.97	48.51
-111.86	48.507
-122.25	48.506
-100.04	48.502
-113.98	48.494
-121.59	48.488
-99.21	48.487
-98.883	48.486
-122.34	48.485
-108.76	48.482
-122.33	48.472
-122.34	48.471
-122.58	48.464
-122.43	48.446
-101.72	48.445
-113.22	48.441
-115.85	48.437
-122.33	48.436
-122.34	48.436
-122.26	48.43
-122.33	48.421
-119.51	48.418
-122.33	48.417
-98.884	48.414
-98.383	48.413
-98.122	48.413
-97.107	48.413
-97.411	48.412
-97.408	48.412
-97.19	48.412
-93.201	48.411
-119.53	48.411
-97.623	48.41
-119.52	48.406
-93.574	48.401
-97.625	48.4
-97.862	48.398
-93.564	48.393
-115.55	48.388
-114.33	48.38
-114.24	48.372
-114.15	48.364
-107.87	48.361
-96.328	48.357
-119.59	48.356
-99.999	48.355
-119.59	48.35
-120.08	48.347
-102.94	48.342
-122.33	48.341
-103.62	48.341
